Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SED1RAA,2018.12,64641,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2019.03,64475,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2019.06,65190,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2019.09,64771,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2019.12,67277,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2020.03,66800,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2020.06,65567,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2020.09,65904,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2020.12,68137,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2021.03,67640,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2021.06,69064,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2021.09,69401,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2021.12,71494,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2022.03,70477,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2022.06,71012,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2022.09,71031,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2022.12,72801,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2023.03,72741,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2023.06,73627,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2023.09,72658,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAA,2023.12,74261,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Actual,,
BDCQ.SED1RAS,2011.06,50013,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2011.09,50221,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2011.12,50006,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2012.03,49748,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2012.06,49876,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2012.09,49875,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2012.12,50063,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2013.03,50259,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2013.06,50581,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2013.09,51143,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2013.12,51739,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2014.03,52384,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2014.06,53138,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2014.09,53903,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2014.12,54480,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2015.03,55055,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2015.06,55552,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2015.09,55688,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2015.12,56163,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2016.03,56691,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2016.06,57234,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2016.09,57780,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2016.12,58413,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2017.03,58997,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2017.06,59704,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2017.09,60361,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2017.12,60876,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2018.03,61217,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2018.06,62922,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2018.09,62783,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2018.12,63850,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2019.03,64790,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2019.06,65032,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2019.09,65444,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2019.12,66408,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2020.03,67121,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2020.06,65489,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2020.09,66512,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2020.12,67282,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2021.03,67959,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2021.06,69000,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2021.09,69990,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2021.12,70667,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2022.03,70788,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2022.06,70911,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2022.09,71611,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2022.12,72071,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2023.03,73009,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2023.06,73451,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2023.09,73295,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAS,2023.12,73574,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Seasonally adjusted,,
BDCQ.SED1RAT,2011.06,50041,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2011.09,50055,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2011.12,49996,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2012.03,49890,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2012.06,49847,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2012.09,49903,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2012.12,50041,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2013.03,50259,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2013.06,50604,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2013.09,51127,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2013.12,51736,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2014.03,52396,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2014.06,53145,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2014.09,53875,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2014.12,54507,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2015.03,55038,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2015.06,55432,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2015.09,55748,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2015.12,56161,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
BDCQ.SED1RAT,2016.03,56687,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Northland,Trend,,
